ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Source
2340,27,gimme mi ting-dem,,,Give me my things',,,
2341,27,If people know what dem a face,,,If people know what they are facing',,,
2342,27,Is not she alone leave her man,,,She's not the only one who left her man',,,
2343,27,aal mi want unu gi mi,,,All I want you [pl] to give me',,,
2344,27,"Yes! Can't stay man, you mad?",,,"Yes! You can't hang around man, are you mad?'",,,
2345,27,dem yuusi taak it in tongs,,,they used to talk in tongues',,,
2346,27,We tek di ting an put inna box,,,We took the thing and put it in a box',,,
2347,27,A no notten,,,It's nothing',,,
2348,27,Miss Waaka dem laaf afta im,,,Miss Walker and the others laughed at him',,,
2349,27,Maaga Lion posse a come down di hill,,,ML and his pals were coming down the hill',,,
2350,27,A shi haffi carry di baks a likka-dem?,,,Must she carry the boxes of liquor?',,,
2351,27,"yu refa to dem as gyangz – diiz kruu, yu si",,,"one calls them gangs – these crews, y'see'",,,
2352,27,piipl yaad an piipl hoos,,,people's yards and people's houses',,,
2353,27,wen dee work in di far distrik,,,when they work in a distant area',,,
2354,27,we would a mek police beat yuh,,,We'd let the police beat you',,,
2355,27,"if strap not good enough, she use stick",,,if a strap's not good enough she uses a stick',,,
2356,27,di honggri ena wip mi,,,A real hunger was burning in me',,,
2357,27,one tracing di day up deh,,,a shouting match happened that day up there',,,
2358,27,dem deh egg never come in like fowl egg,,,those eggs didn't seem like chicken eggs',,,
2359,27,a dis yah kind a life yuh want?,,,do you want this kind of life?',,,
2360,27,fi-Jan book,,,John's book',,,
2361,27,piipl yaad an piipl hoos,,,,,,
2362,27,more cheaper to dem,,,cheaper to them',,,
2363,27,di wosis,,,the worst(est)',,,
2364,27,dem give di man dem di most harder work,,,they give the men the hardest work',,,
2365,27,oda uman jos trosin in dem man,,,other women used to just trust in their men',,,
2366,27,dat time dem was wearin white blouse,,,at that time they used to wear white blouses',,,
2367,27,mi aalwiez ben a ron,,,I was always running',,,
2368,27,me did know seh tings never right,,,I knew things weren't right',,,
2369,27,Sharon don riid di buk (don),,,Sharon has read the whole book',,,
2370,27,Mama dat bwail op aredi,,,Mama that has already boiled',,,
2371,27,jos tek yu biitin and finish,,,just take your beating and be done with it',,,
2372,27,mi no ben baan dat time,,,I wasn't born at that time',,,
2373,27,man had tek aaf im buut,,,the man took/had taken off his boot(s)',,,
2374,27,mi a go go a tong nou,,,I'm going to town now',,,
2375,27,a waan sii if a kyan jraa wan yier nou,,,I'll see if I can tell one (story) here now',,,
2376,27,mi suun tel yu,,,I'm about to tell you',,,
2377,27,ef im wuda gi it tu yu,,,if he'd give it to you',,,
2378,27,wi wuda mos hafi rich soon,,,we really ought to arrive soon',,,
2379,27,mi no sapuosi du dem tings de,,,I'm not supposed to do those things',,,
2380,27,som a di wuman yuusi tek dem pickney,,,some women used to take their children',,,
2381,27,dee stold a lat a thingz,,,they stole-d a lot of things',,,
2382,27,a cork mi ears an run down di street,,,I plugged my ears and ran down the street',,,
2383,27,di ting bruk aal tu hel,,,the thing was broken all to hell',,,
2384,27,mi put i dong an gaan,,,I put it down and went away',,,
2385,27,im kyari aan fi a wail siem wie,,,he carried on for a while the same way',,,
2386,27,chrii diez abak,,,three days ago',,,
2387,27,tell dem she a fi-me pickney,,,tell them she is my child',,,
2388,27,me deh a mi yard a wait pon him,,,I'm at home waiting for him',,,
2389,27,was for conditional were,,,"If you were already what, twenty or so?'",,,
2390,27,kya di buk kom gi mi,,,bring the book for me',,,
2391,27,go a St Mary go look pon di children dem,,,go to St Mary to look at the children',,,
2392,27,im waan mi fi go kya im kom,,,he wants me to bring him',,,
2393,27,im waan mi fi go kya im kom,,,he wants me to bring him',,,
2394,27,shi kaal ar hosban kom kom kil di siniek,,,she called her husband to come kill the snake',,,
2395,27,me no want no England boot,,,I don't want any English boots',,,
2396,27,"she don't fight woman, a pure man she fight",,,"she doesn't fight women, she only fights men'",,,
2397,27,mi neva baan dat time,,,I wasn't born at that time',,,
2398,27,me no want no England boot,,,I don't want any English boots',,,
2399,27,mi jos nat penichriet som a dem,,,I just didn't understand some of them',,,
2400,27,"mek we go tief off piece a Papa yam, no?",,,Shall we go steal a piece of Papa's yam?',,,
2401,27,Duont a di bridj im a taak?,,,Isn't it the bridge he's talking about?',,,
2402,27,she come now an hold pon di paper,,,She comes now and grabs the paper',,,
2403,27,dee hav a gruup a man…yu hav dis poliis gai,,,There was a gang… there was a policeman,,,
2404,27,dat time a doing three job,,,I was working three jobs then',,,
2405,27,tings going hard fi people,,,Things are gonna get hard for people',,,
2406,27,wen tings slow di man lazy,,,When things are slow the man is lazy',,,
2407,27,me a me yard a wait pan im,,,I'm at home waiting for him',,,
2408,27,Pure big girls was there,,,There were only big girls there',,,
2409,27,"di man, we im waif jos dai",,,"the man, whose wife jos died'",,,
2410,27,him a wena mek naiz,,,the one that was making noise',,,
2411,27,we have a place weh we call Atom Hole,,,there is a place that we call Atom Hole',,,
2412,27,di man we im waif dai,,,the man whose wife died',,,
2413,27,di man we im waif dai,,,the man whose wife died',,,
2414,27,yu hav wan uman liv de niem Mieri,,,There's a woman lives there named Mary',,,
2415,27,di uman we dem tief ar biebi,,,the woman whose baby they stole',,,
2416,27,"she start to gwan like Poco woman, which wherein she was not a Poco woman",,,"she started to act like a Poco woman, which she was not a Poco woman'",,,
2417,27,Mi neva see which way di gyal a come,,,I didn't see which way the girl came from',,,
2418,27,she tell him seh him fi go a St Mary…,,,She told him he should go to St Mary…',,,
2419,27,i haad fi kraas di riba,,,it's hard to cross the river',,,
2420,27,i haada dan we yu tingk,,,it's harder than you think',,,
2421,27,iivn St Thomas yu get nais manggo,,,even in St Thomas there are nice mangoes',,,
2422,27,yuus tu bi pure kien we nou dem have kou,,,it used to be just cane where now there are cows',,,
2423,27,Mi waan bai wan a yu kou,,,I want to buy one of your cows',,,
2424,27,people inna di town start mek fun of Sam,,,people in the town started making fun of Sam',,,
2425,27,dis man tel dem gwain du dat,,,this man told them (he was) going to do that',,,
2426,27,although him raise goat yet him hardly kill dem,,,"though he raised goats, he hardly killed any'",,,
2427,27,me da like go England,,,I would like to go to England',,,
2428,27,likl bit batamsaid di hoos,,,a little below the house',,,
2429,27,one a dem first-time old grip,,,one of those old-fashioned suitcases',,,
2430,27,the real die-hearty person never change,,,the really firm believer never changes',,,
2431,27,"di man du mi bad, man",,,"the man treated me badly, man'",,,
2432,27,"Bre'er Annancy, me sorry fe you too much",,,"Brother Anansi, I'm really sorry for you.'",,,
2433,27,a chrii die schriet hit bon mi,,,It burned me for three days straight',,,
2434,27,a wichpaat im de ya?,,,Where is he?',,,
2435,27,"a swell it swell, luk da",,,"It certainly swelled up, look there'",,,
2436,27,We yu a gwaan wit?,,,What (are) you doing?',,,
2437,27,den yu a go kom tinait?,,,Then are you going to come tonight?',,,
2438,27,a go in di wata an go laik up to mi ches,,,I went in the water like up to my chest',,,
2439,27,unu man da gwaan laik se dem blod baat rispek di man,,,You guys are going on like (say) they really respect the man',,,
2440,28,Beda Naansi gaan an get di ting an put ih op pan Beda Taiga.,,Brother Naansi go.PST and get ART.DEF thing and put 3SG.OBJ.N up on Brother Tiger.,Brother Naansi went and got it and put it onto Tiger.',,,
2441,28,Dat da da.,,DEM FOC DEM,That's it!',,,
2442,28,Mi   an   da    man  iz          nat    fren.,,1SG and DEM  man COP.PRS NEG friend,I and that man are not friends.',,,
2443,28,"Ihn      luk   nais, nais, nais.",,3G.SBJ look nice nice nice,S/he looked very nice.',,,bartens2003[40]
2444,28,Wi hafi difend wiself.,,1PL.SBJ have.to defend 1PL.REFL,We have to defend ourselves.',,,bartens2003[49]
2445,28,Fi   mi           buk    de           pan    di          tiebl.,,for  1SG.POSS book COP.LOC upon ART.DEF table,My book is on the table.',,,
2446,28,A         waahn mi           shuuz!,,1SG.SBJ want  1SG.POSS shoe,I want my shoes!',,,
2447,28,Turkl   tek   ihn         taim an waak.,,Turtle take 3SG.POSS time and walk,Brother Turtle took his time and [merely] walked.',,,
2448,28,Di           pikniny dem  tek   out dehn     buk.,,ART.DEF child      PL    take out 3PL.POSS book,The children take out the book which belongs/the books which belong to all of them.',,,bartens2003[52]
2449,28,"Put  di           big rak   iina yu         lap, bied.",,put  ART.DEF big rock in    2SG.POSS lap please,"Put the big rock onto your lap, please!'",,,
2450,28,Tek  out   unu         buk!,,take out  2PL.POSS book,Take out your books!',,,bartens2003[51]
2451,28,Di           pikniny  dem tek   out  dem        buk.,,ART.DEF child       PL    take out 3PL.POSS book,Every child takes out their own book.',,,bartens2003[52]
2452,28,Gi     mi          mi           buk!,,Give 1SG.OBJ 2SG.POSS book,Give me my book!',,,bartens2003[52]
2453,28,unu,,2PL.SBJ/OBJ,,,,
2454,28,Gat four big siel.,,to.get four big sail,It had four big sails.',,,bartens2003[45]
2455,28,Ih             haad  fi      poo pikniny go skuul.,,3SG.SBJ.N hard COMP poor child go school,It is hard for poor children to go to school.',,,bartens2003[45]
2456,28,di          bwai dem,,ART.DEF boy   PL,the boys',,,bartens2003[30]
2457,28,Alma dem,,Alma PL,Alma and her friends/folks',,,
2458,28,shuuz,,,shoe',,,
2459,28,Nou  dis   yong   man had         tu    pikniny wid ihn          waif.,,now DEM young man have.PST two child     COM 3SG.POSS wife,Now this young man had two children with his wife.',,,
2460,28,A          hav    wan         buk.,,1SG.SBJ have ART.INDF book,I have a book.',,,bartens2003[36]
2461,28,dem     bwai,,3SG.PL boy,those boys',,,
2462,28,dis hous,,DEM house,this house',,,
2463,28,dat  hous,,DEM house,that house',,,
2464,28,Beda   Taiga  da  mi           faada bes  raidin haas.,,Brother Tiger FOC 1SG.POSS father  best riding horse,Brother Tiger is my father's best riding horse.',,,
2465,28,muo beta,,more better,better',,,
2466,28,Da   di          besties wei   fi      mek   papaya juus.,,FOC ART.DEF best     way COMP make papaya juice,That's the best way to make papaya juice.',,,
2467,28,Wi       stodi mek   da    ero.,,1PL.SBJ HAB make DEM error,We used to make that error.',,,bartens2003[87]
2468,28,Ihn        no   kom   bak   faan Saturday.,,3SG.SBJ NEG come back from Saturday,He has not returned since Saturday.',,,bartens2003[104]
2469,28,"Afta ihn don marid tu di neks uman, di uman staat triit di children dem bad.",,after 3SG.SBJ COMPL marry to ART.DEF second woman ART.DEF woman start treat ART.DEF child.PL DEM bad,"After he had gotten married to another woman, the woman started to treat the children badly.'",,,bartens2003[88]
2470,28,A wehn gwain kom bai yu hous lieta,,1SG.SBJ ANT FUT come by 2SG.POSS house later,I was going to come to your place later.',,,bartens2003[84]
2471,28,Ihn tel Beda Naansi fi go dong bot Beda Naansi se ihn tuu smaal fi go dong de.,,3SG.SBJ tell Brother Naansi COMP go down but Brother Naansi say 3SG.SBJ too small COMP go down dem,He told Brother Naansi to go down but Brother Naansi said he was too small to go down there.',,,bartens2003[132]
2472,28,Mi no waahn do ih.,,1SG.SBJ NEG FUT do 3SG.OBJ,I'm not going to do it.',,,
2473,28,Satidei nait yu kom an wi mek di tarea.,,Saturday night 2SG.SBJ come and 1PL.SBJ make ART.DEF homework,Saturday night you come and we will do the homework.',,,bartens2003[80]
2474,28,Di         bed  waahn fiks.,,ART.DEF bed want    fix,The bed needs to be fixed.',,,bartens2003[93]
2475,28,Ihn        no   sii  dem.,,3SG.SBJ NEG see 3PL.OBJ,He didn't see them.',,,bartens2003[46]
2476,28,Di           likl   gyal no   waahn iit   ih             bikaa     da    ihn          beda.,,ART.DEF little girl    NEG want   eat 3SG.N.OBJ because FOC 3SG.POSS brother,The little girl didn't want to eat it because it was her brother.',,,bartens2003[79]
2477,28,Aafta  dehn      de         out de…,,after   3PL.SBJ COP.LOC out there…,When they were out there...',,,
2478,28,fishin,,,to fish',,,
2479,28,A laik go op plie futbol.,,1sg.sbj go up play football,I like to go up [there] and play football.',,,
2480,28,An  wan  die  ihn         kom   sie   ihn       nou  gat notn            fi       kuk.,,and  one  day 3SG.SBJ  come say 3SG.SBJ NEG get nothing      COMP cook,And one day she came and said she didn't have anything to cook.',,,
2481,28,serial verbs: constructions with three verbs,,ART.INDF mother send 3SG.POSS son Charles GO.ANT look for some chicken COMP cook,"A woman [lit. mother] sent her son, Charles, to look for some chicken to cook.'",,,metzger2001[6]
2482,28,"If A no waahn go nowe bikaa somtaim A no fiil fi go nowe, A no go.",,If 1SG.SBJ NEG want.to go nowhere because sometime 1SG.SBJ NEG feel COMP go nowhere 1SG.SBJ NEG go,If I don't want to go anywhere because sometimes I don't feel like going anywhere I don't go.',,,bartens2003[101]
2483,28,Ihn neva ker notn fi kot ih dong de.,,3SG.SBJ NEG.PST carry nothing COMP cut 3SG.OBJ.N down DEM,He didn't bring anything to cut it down [from] there.',,,bartens2003[101]
2484,28,Yu no bring ih ataal?,,2SG.SBJ NEG bring 3SG.OBJ.N at.all,Didn't you bring it at all?',,,bartens2003[101]
2485,28,"Yu no gat famali Pravidens? – Yes, ma'am.",,"2SG.SBJ NEG have family Providence? - Yes, ma'am.","You don't have family in Providence? - No, ma'am.'",,,bartens2003[102]
2486,28,Ihn        liv   Bogotá.,,3SG.SBJ live Bogotá,S/he lives in Bogotá.',,,
2487,28,Tuu moch hous iina Nort End.,,Too much house in North End,There are too many houses in North End.',,,bartens2003[46]
2488,28,Ihn        da    wan      gud tiicha.,,3SG.SBJ FOC ART.IDF good teacher,S/he is a good teacher.',,,
2489,28,Gawlin elegant.,,Gawlin elegant.,Gawlin was elegant.',,,
2490,28,A             liv  Elsi Bar.,,1SG.SBJ   live Elsy Bar.,I live in Elsy Bar.',,,
2491,28,Dehn     gaan   big junivorsiti.,,3PL.SBJ go.PST big university,They have studied at an important university.',,,
2492,28,Yu         sii  dis   man we   kom iin rait   nou?,,2SG.SBJ see DEM man REL come in right now,Do you see this man who came in right now?',,,bartens2003[127]
2493,28,Yu         nuo    se       Taiga freed  a  waata.,,2SG.SBJ  know COMP Tiger  afraid of water,You know that Tiger is afraid of water.',,,bartens2003[122]
2494,28,"So ihn         kuk   di         rais  an   wen   ihn         don      kuk   di          rais, di            uol liedi tel  im          se      ihn         fi       kuom  ihn        hia   fi   him.",,so  3SG.SBJ cook ART.DEF rice and when 3SG.SBJ COMPL cook ART.DEF rice  ART.DEF old  lady tell 3SG.OBJ COMP 3SG.SBJ COMP comb 3SG.POSS hair for 3SG.OBJ,"So she cooked the rice and when she had finished cooking the rice, the old lady told her to comb her hair.'",,,
